DATE,Volume BTC,Miners Revenue
8/15/2018,663944638.2,10446684.93
8/16/2018,702473673.1,12945905.19
8/17/2018,608876687.8,12679218.34
8/18/2018,417505745.4,12467282.79
8/19/2018,366208610.8,12979347.07
8/20/2018,250407540.8,11716527.56
8/21/2018,278407616.8,12251866.12
8/22/2018,494275683.8,12000750.8
8/23/2018,578694712.3,13310066.63
8/24/2018,521498142.1,12109214.18
8/25/2018,309487742,12067487.56
8/26/2018,360769405.5,11480569.01
8/27/2018,275471754.4,14616492.47
8/28/2018,258650857.8,15757726.02
8/29/2018,488528814.8,13704072.55
8/30/2018,417586626.3,12423621.46
8/31/2018,386739901.4,13512459.52
09-01-2018,401228805.9,13703858.67
09-02-2018,346387521.2,13539458.25
09-03-2018,500527999,13164449.08
09-04-2018,398104449.3,13214317.55
09-05-2018,355513975,11716417.74
09-06-2018,534640696.6,11962954.21
09-07-2018,963691917.6,12263681.83
09-08-2018,419504415.2,12425079.42
09-09-2018,291261346.9,12056257.73
09-10-2018,338680872.5,12924076.09
09-11-2018,290980772.8,10753469.61
09-12-2018,314617783.8,11243810.47
9/13/2018,321882304.6,13323607.15
9/14/2018,349448939.6,12063757.56
9/15/2018,360631436.3,10861356.28
9/16/2018,232655320.6,11509988.85
9/17/2018,181083665,11344822.24
9/18/2018,217488658.8,10912753.53
9/19/2018,346869668.3,11296243.38
9/20/2018,321494577.2,12463162.54
9/21/2018,425834153.4,12472948.47
9/22/2018,524769683.7,12176819.27
9/23/2018,424174128.7,13124461.71
9/24/2018,251395241.3,12679234.03
9/25/2018,273203917.3,12385677.98
9/26/2018,390313648.8,13676604.3
9/27/2018,312748554.4,11369486.09
9/28/2018,283381555.4,11836751.48
9/29/2018,457654461.3,13046981.4
9/30/2018,373219094.7,12571059.9
10-01-2018,190991380.7,13535231.1
10-02-2018,256778711.4,13160999.45
10-03-2018,257999312.6,11407332.66
10-04-2018,332298092.9,11865841.35
10-05-2018,263127450.3,12429603.12
10-06-2018,220257654.7,10814043.71
10-07-2018,209968178,10399267.32
10-08-2018,155730689.4,11727102.62
10-09-2018,203461059.2,11279998.43
10-10-2018,225814169.3,10870641.02
10-11-2018,265718545.5,11916022.17
10-12-2018,571216727,12534246.13
10/13/2018,326313131.2,10445356.73
10/14/2018,182016135.1,11117559.49
10/15/2018,189122800.7,9054868.806
10/16/2018,571754179.7,13215486.35
10/17/2018,667107406.2,11259236.32
10/18/2018,288830228.2,11502916.7
10/19/2018,248067803.5,11448484.29
10/20/2018,271177659.4,11629773.63
10/21/2018,196192211.1,11691729.24
10/22/2018,139219682.7,11348423.02
10/23/2018,161513916,12699337.84
10/24/2018,214509494.4,12584228.61
10/25/2018,228326458.2,9303249.642
10/26/2018,211333434.5,11207341.46
10/27/2018,196903747.5,11687812.02
10/28/2018,170476989.6,11076740.77
10/29/2018,132201764.6,11390873.44
10/30/2018,227993897.6,11773496.66
10/31/2018,272566870,12264134.07
11-01-2018,239611665.6,12962284.69
11-02-2018,218561001.3,12319622.95
11-03-2018,213130474.2,11535019.9
11-04-2018,173127503.9,12893634.88
11-05-2018,170377979.3,9909549.949
11-06-2018,181319289.6,11706835.7
11-07-2018,194984158,10436213.88
11-08-2018,282785375.6,10758522.35
11-09-2018,243318834.9,9946659.822
11-10-2018,234921792.6,10321706.72
11-11-2018,165583852.5,10584955.89
11-12-2018,130081811,11730527.06
11/13/2018,161262278.8,11326127.08
11/14/2018,233379998.5,9673254.194
11/15/2018,394394702,10581750.71
11/16/2018,1154982471,9131131.586
11/17/2018,598382905.5,9020655.432
11/18/2018,295708090.7,10194101.71
11/19/2018,199003095,8720411.743
11/20/2018,520520304.9,8565705.294
11/21/2018,1286922324,8032834.08
11/22/2018,1192636085,6176914.177
11/23/2018,515936600.3,7114929.819
11/24/2018,499912457.7,6892717.835
11/25/2018,394965144.8,7809122.345
11/26/2018,854858771.9,6192219.69
11/27/2018,777305525.4,5589818.893
11/28/2018,769139307.3,6283605.988
11/29/2018,693105022.1,6211551.653
11/30/2018,694205696,5788394.49
12-01-2018,566637605.5,5352395.992
12-02-2018,463868071.4,6509108.176
12-03-2018,311020128.5,6035630.094
12-04-2018,384515219.9,5777217.666
12-05-2018,431140475.8,6958363.405
12-06-2018,360463175.6,6371334.814
12-07-2018,468386115,6422799.815
12-08-2018,711072415,4959282.005
12-09-2018,602479277,5521458.334
12-10-2018,412089394.8,5705487.756
12-11-2018,341852239.6,5543093.347
12-12-2018,363550072.7,5433317.237
12/13/2018,296126372.3,5270463.568
12/14/2018,308613011.7,5653823.064
12/15/2018,383570307.1,6065304.907
12/16/2018,336373162,6066378.704
12/17/2018,215050882.8,4750978.913
12/18/2018,343147308.5,6855967.43
12/19/2018,505136198.1,5802769.461
12/20/2018,646102993.8,7217876.414
12/21/2018,774377235.2,6831099.247
12/22/2018,736597655.1,7151635.291
12/23/2018,387644391.4,8628688.412
12/24/2018,352851757.8,8922674.958
12/25/2018,502551219.6,8035501.839
12/26/2018,473121207.3,7649829.927
12/27/2018,333028124.7,7569379.548
12/28/2018,304466482.4,8214950.878
12/29/2018,382232905.9,7882682.24
12/30/2018,337406200.4,6808599.983
12/31/2018,298945596.8,8485747.747
01-01-2019,252556851.4,7406437.589
01-02-2019,255956548.2,7030739.129
01-03-2019,280901167.9,7368988.356
01-04-2019,252710143.7,7564081.637
01-05-2019,203230963.1,7194486.33
01-06-2019,246497263.5,7929513.785
01-07-2019,182621668.1,6974865.184
01-08-2019,278935705.9,7209979.662
01-09-2019,315462368.7,8610282.076
01-10-2019,340650855.4,8367487.848
01-11-2019,413021289.1,7533079.23
01-12-2019,380984331.4,6853670.725
1/13/2019,245745577.8,6352381.994
1/14/2019,165382202.2,6215764.149
1/15/2019,236250167.3,6784730.482
1/16/2019,266949739.4,6111232.218
1/17/2019,268546359.5,6111181.624
1/18/2019,243687141.2,5831717.37
1/19/2019,206239337.2,6341863.732
1/20/2019,208367429.9,6200364.554
1/21/2019,199684494.1,7156712.105
1/22/2019,217211992.5,6723982.957
1/23/2019,200754428,5844342.941
1/24/2019,209940367.5,6683461.533
1/25/2019,204197869.7,7364947.571
1/26/2019,151516265.2,6309969.923
1/27/2019,184223340.9,6857448.826
1/28/2019,157218439.6,6393436.198
1/29/2019,162815294.3,6318406.831
1/30/2019,219370864,6364552.334
1/31/2019,125314902.4,5884537.246
02-01-2019,160951786,6731427.323
02-02-2019,112849977.6,6857975.372
02-03-2019,119780828,6325531.024
02-04-2019,73800005.49,6044025.213
02-05-2019,80969399.13,6411524.45
02-06-2019,63553033.78,6422102.205
02-07-2019,75066281.35,6985845.574
02-08-2019,143900701.5,7375022.024
02-09-2019,58905094.73,7184754.273
02-10-2019,301771987.6,6845104.348
02-11-2019,106699453.5,6454979.701
02-12-2019,153422578.8,6693602.408
2/13/2019,145036524.8,6031364.558
2/14/2019,163866857.1,6976103.877
2/15/2019,238668724.2,6566282.272
2/16/2019,162192885.4,5762323.416
2/17/2019,120798170.1,6898485.341
2/18/2019,93191938.53,7185045.431
2/19/2019,224982995,7556019.109
2/20/2019,429150386.5,7748245.938
2/21/2019,374321248.7,6596656.215
2/22/2019,235445371.3,6051778.486
2/23/2019,196426384.2,8096363.882
2/24/2019,157385980.3,7190247.783
2/25/2019,242874099,7119748.032
2/26/2019,400105758.7,6913971.366
2/27/2019,1734750236,7878415.307
2/28/2019,127504717.3,6801908.847
03-01-2019,226984139.5,7350871.435
03-02-2019,245942956.4,7830758.118
03-03-2019,156175559.7,6565214.955
03-04-2019,120293269.6,7016670.618
03-05-2019,79501797.94,6497311.764
03-06-2019,216413666.7,7114388.352
03-07-2019,278485172.5,6388631.338
03-08-2019,148582990,7588198.88
03-09-2019,136348518.4,7193574.076
03-10-2019,317288682.5,7087594.993
03-11-2019,111238999.4,6690849.408
03-12-2019,83936704.46,6977449.877
3/13/2019,116557011.3,7088005.704
3/14/2019,209075742.7,6637474.194
3/15/2019,159688391.2,7600598.594
3/16/2019,168146954.6,7723228.792
3/17/2019,296835128.5,8496146.107
3/18/2019,184298451.3,7297849.339
3/19/2019,105693358.7,8269486.756
3/20/2019,115735520.4,8830120.093
3/21/2019,103002102,8742662.153
3/22/2019,147543802.3,7388901.058
3/23/2019,166103501.5,8113657.072
3/24/2019,67712123.91,7382484.151
3/25/2019,57296676.79,7499624.087
3/26/2019,48747233.85,7512795.861
3/27/2019,133869301.2,6780907.838
3/28/2019,77182620.04,7721974.785
3/29/2019,135317924.5,7609348.211
3/30/2019,72542414.44,7807462.6
3/31/2019,168998311.2,7321449.75
04-01-2019,104313150.5,7280099.538
04-02-2019,53646013.34,7260086.688
04-03-2019,178833230.7,9796335.107
04-04-2019,879572364.1,9794906.734
04-05-2019,963281105.1,9872137.446
04-06-2019,476408009.6,10526385.51
04-07-2019,335980018.9,9151289.68
04-08-2019,329404453.3,9465714.638
04-09-2019,382675686,10509444.22
04-10-2019,526197764.2,9214713.996
04-11-2019,411383523.4,10332304.74
04-12-2019,368160408.2,10673185.07
4/13/2019,363638962.7,10032844.69
4/14/2019,242714312.9,8912797.683
4/15/2019,106569784.7,8025830.568
4/16/2019,131452793.1,9812670.32
4/17/2019,203887934.3,9626718.555
4/18/2019,205894131.2,9679415.784
4/19/2019,242366222.4,10319254.18
4/20/2019,217894138.4,10531918.66
4/21/2019,186470171.5,9275897.463
4/22/2019,147414017.4,11248346.3
4/23/2019,179818212.2,9411111.827
4/24/2019,268620376.4,8538019.902
4/25/2019,371060447.1,12202481.91
4/26/2019,360348203.3,10225360.66
4/27/2019,346365600.4,10183521.95
4/28/2019,344577947.1,9112041.031
4/29/2019,153300178.7,10771720.95
4/30/2019,104885492.5,11244134.78
05-01-2019,254115382.6,9672352.742
05-02-2019,65541116,11945018.64
05-03-2019,51098585.51,12941749.35
05-04-2019,68390511.78,11122649.23
05-05-2019,171606287,10035261.37
05-06-2019,120664799.3,9591032.608
05-07-2019,55755075.37,11100910.08
05-08-2019,84401987.36,10026818.29
05-09-2019,147447099.5,11731703.73
05-10-2019,92603630.08,12149462.76
05-11-2019,127082999.9,10770042.58
05-12-2019,169471566.4,11877938.28
5/13/2019,358764816.2,15580744.72
5/14/2019,437929061.2,16443665.52
5/15/2019,459019962.2,16211651.62
5/16/2019,372592512.2,16983774.49
5/17/2019,284130100.1,16642489.04
5/18/2019,295196717.9,15398528.27
5/19/2019,455963414.2,14984659.85
5/20/2019,117316463.3,17128952.08
5/21/2019,293462035.9,17411194.29
5/22/2019,251989801.6,16828129.85
5/23/2019,141589252.4,18104557.65
5/24/2019,162680990.6,16469421.05
5/25/2019,151053338.9,16833084.31
5/26/2019,157606998.7,15115205.13
5/27/2019,62381654.19,17530637.74
5/28/2019,190510656.1,20943626.17
5/29/2019,179353690.6,20098452.3
5/30/2019,134279873.7,20660475.75
5/31/2019,139788877.3,18924858.12
06-01-2019,291707289.9,13928405.37
06-02-2019,174940725.8,17500366.38
06-03-2019,79112822.8,15462127.81
06-04-2019,80345418.36,14378777.93
06-05-2019,189061316.6,17028462.32
06-06-2019,298320274,16774166.52
06-07-2019,156168263.7,16576546.92
06-08-2019,155472100.7,16904713.85
06-09-2019,152941461.8,12882272.72
06-10-2019,76557021.41,15040475.21
06-11-2019,75192236.29,16318423.02
06-12-2019,137334731.2,14984664.36
6/13/2019,119201858.9,14041153.39
6/14/2019,170534084.4,16311181.09
6/15/2019,118173871.4,18846894.08
6/16/2019,165814336.8,16609185.1
6/17/2019,110733186.6,15480924.7
6/18/2019,291304564.5,16680372.79
6/19/2019,236199962.6,19759220.1
6/20/2019,91483265.55,21219685.89
6/21/2019,64175901.41,17906834.42
6/22/2019,88441301.34,17538287.92
6/23/2019,134167792.4,20226178.73
6/24/2019,210388797.6,25447586.8
6/25/2019,92033603.99,25683149.78
6/26/2019,90826286.85,22012700.09
6/27/2019,188227336.1,28602342.13
6/28/2019,521683547.9,23684931.42
6/29/2019,423175771.1,25937334.79
6/30/2019,251088678.3,27405858.84
07-01-2019,184877335.6,23170049.16
07-02-2019,172764921.6,20510124.42
07-03-2019,171482109.1,21634656.18
07-04-2019,240430091,25660429.83
07-05-2019,273546634,25608368.43
07-06-2019,130466909.3,27132379.48
07-07-2019,124193828.7,26335706.98
07-08-2019,85554897.96,22174981.68
07-09-2019,67612787.46,27968213.84
07-10-2019,277905476.8,25335914.87
07-11-2019,364111378.8,21508972.68
07-12-2019,507237487.9,19960968.61
7/13/2019,400745298.7,24773188.33
7/14/2019,223317773.9,20609810.03
7/15/2019,237143043,20182908.13
7/16/2019,163504273.4,19638311.28
7/17/2019,334140371.6,22149573.04
7/18/2019,413796084.1,16501101.44
7/19/2019,350207291.4,15933222.49
7/20/2019,400333481,16208139.75
7/21/2019,266367992.2,24399901.57
7/22/2019,231375270.5,20103997.74
7/23/2019,149533508.5,21529384.36
7/24/2019,207597158.4,18769327.2
7/25/2019,198778566.7,17345757
7/26/2019,207985687,19605754.21
7/27/2019,132194259.5,20745948
7/28/2019,122793165.2,18834366.14
7/29/2019,196200932.7,20994348.81
7/30/2019,93425734.9,20887751.48
7/31/2019,110257994,17750997.04
08-01-2019,115667921.7,21676009.16
08-02-2019,171671948.9,18606541.39
08-03-2019,173753010.8,22617508.87
08-04-2019,194052551.7,23901417.9
08-05-2019,142750701.8,23105969.7
08-06-2019,165486450.2,22256372.33
08-07-2019,360876818.6,24239820.66
08-08-2019,385189642.3,23489547.28
08-09-2019,364388175.4,22052437.23
08-10-2019,211151931.5,22823177.01
08-11-2019,180122399.3,22285954.37
08-12-2019,185394290.4,22402406.23
8/13/2019,104661395.1,19835024.18
8/14/2019,84492311.64,23339417.34
8/15/2019,193935252.6,20751478.03
8/16/2019,280655886.5,20403806.3
8/17/2019,339458149.8,20175209.24
8/18/2019,242929696.8,16818757.38
8/19/2019,91003712.31,16497323.4
8/20/2019,77572050.19,22512416.21
8/21/2019,171807868.3,21381940.82
8/22/2019,122315070.3,18133519.93
8/23/2019,236246172.9,18244786.74
8/24/2019,141841653.5,20303216.62
8/25/2019,122936632.7,20913191.15
8/26/2019,117754910.9,20023054.22
8/27/2019,102865892.8,18051599.15
8/28/2019,189624308.4,17790117.82
8/29/2019,102638637.4,19285143.44
8/30/2019,203978693.8,20199158.85
8/31/2019,157535719.8,19625872.03
09-01-2019,112305189.3,20380765.55
09-02-2019,40437358.65,17386554.18
09-03-2019,45179221.48,19567794.84
09-04-2019,153032806.8,22232234.97
09-05-2019,228788746.9,18375693.84
09-06-2019,196753395.6,22456931.63
09-07-2019,90967493.33,21464687.59
09-08-2019,210268387.8,20094042.86
09-09-2019,65192692.24,23644815.68
09-10-2019,63124156.14,19160369.49
09-11-2019,133582936.9,23662199.32
09-12-2019,109189912.1,23997270.5
9/13/2019,122176795.1,20481339.86
9/14/2019,114864653.9,19643241.85
9/15/2019,95214496.61,20523303.28
9/16/2019,55063941.31,19411747.05
9/17/2019,40801052.22,21460937.09
9/18/2019,107174306.4,19262723.37
9/19/2019,91392243.66,22533478.53
9/20/2019,90728914.37,19373703.71
9/21/2019,157389488.4,19539823.59
9/22/2019,89963558.47,21079948.12
9/23/2019,69869004.16,21169975.57
9/24/2019,59501805.67,14647183.8
9/25/2019,120001577.2,19220354.79
9/26/2019,491431838.4,17222704.4
9/27/2019,269030045.2,18142040.44
9/28/2019,286339496,13731933.73
9/29/2019,167290267.7,16399123.57
9/30/2019,99366389.5,14292283.47
10-01-2019,92992826.7,13436667.52
10-02-2019,173526590,15347785.33
10-03-2019,170270297.4,15983802.95
10-04-2019,91246610.94,15446657.01
10-05-2019,116784278.3,15198779.2
10-06-2019,92819801.41,16377861.17
10-07-2019,56545050.08,15379216.33
10-08-2019,100404346.4,15743886.01
10-09-2019,144876046.2,17060959.45
10-10-2019,68942273.4,14626389.97
10-11-2019,174962381.2,17831123.68
10-12-2019,113137559.6,17060812.1
10/13/2019,138474726.8,14021139.92
10/14/2019,30579541.65,15185999.16
10/15/2019,65962338.32,14628224.19
10/16/2019,61644447.22,16240085.96
10/17/2019,86738050,14633533.22
10/18/2019,117969721.4,15858419.08
10/19/2019,79993882.94,16329289.22
10/20/2019,94710382.22,14484979.9
10/21/2019,53229503.88,14984777.03
10/22/2019,90340986.76,16722180.44
10/23/2019,78014940.86,17496598.35
10/24/2019,89353651.52,17079475.39
10/25/2019,221341213.8,12594197.43
10/26/2019,75975960.6,13909079.27
10/27/2019,333681035.1,16769057.92
10/28/2019,657396445.3,13879519.95
10/29/2019,290708092.5,16254462.72
10/30/2019,233830897.4,15907595.39
10/31/2019,169991136.7,15935289.73
11-01-2019,145730105.2,15460313.8
11-02-2019,160663136.9,15476389.78
11-03-2019,107433320.9,16052149.36
11-04-2019,53740264.79,16402669.81
11-05-2019,47020646.32,15941423.77
11-06-2019,103857828.9,17451427.1
11-07-2019,97692940.89,15769410.01
11-08-2019,78710164.83,15970955.44
11-09-2019,73169474.05,14762408.04
11-10-2019,159478900.2,16111246.62
11-11-2019,40216982.81,18896479.03
11-12-2019,58075876.85,16881322.71
11/13/2019,99417730.88,14989182.4
11/14/2019,84092098.49,15067619.93
11/15/2019,53278229.95,18779474.74
11/16/2019,62094349.52,17351278.97
11/17/2019,102346506.7,15864379.2
11/18/2019,27218439.49,16582477.3
11/19/2019,42762607.28,14963381.52
11/20/2019,98039358.97,15599060.26
11/21/2019,80797818.39,14807093.07
11/22/2019,62317220.55,13715760.95
11/23/2019,152565570.4,12538677.98
11/24/2019,283120965.8,16178363.03
11/25/2019,74562140.93,11832812.58
11/26/2019,88831996.03,11205569.82
11/27/2019,250687896.4,11167150.57
11/28/2019,108471398.9,12848987.49
11/29/2019,220499983,15917751.91
11/30/2019,99775070.97,14142605.49
12-01-2019,117995230.2,12281980.57
12-02-2019,78337203.77,12925726.37
12-03-2019,88571039.07,13446041.66
12-04-2019,71586469.67,14637722.11
12-05-2019,50091304.5,15591131.4
12-06-2019,142535673.5,13451289.42
12-07-2019,85470713.75,13603961.75
12-08-2019,77922849.95,15286888.49
12-09-2019,34352533.79,13969510.4
12-10-2019,32114286.49,13970881.97
12-11-2019,108414489.5,13646564.11
12-12-2019,66161513.24,12062018.83
12/13/2019,53833378,12076200.2
12/14/2019,75073234.65,14060284.47
12/15/2019,52683167.62,13824044.96
12/16/2019,39393109.05,11126047.87
12/17/2019,35264356.59,14132643.71
12/18/2019,91191811.27,12121833.95
12/19/2019,106173720.2,11695182.78
12/20/2019,208624105.2,14591652.02
12/21/2019,92465911.44,14124384.46
12/22/2019,55147309.67,15844785.32
12/23/2019,25368503.34,15337832.97
12/24/2019,72767893.27,13758030.76
12/25/2019,121983509.7,11525831.91
12/26/2019,76336714.46,11634910.29
12/27/2019,39255636.02,15752637.61
12/28/2019,59760787.21,13514433.19
12/29/2019,71840951.38,13698700.74
12/30/2019,36039614.74,14317659.02
12/31/2019,46435451,15446347.04
01-01-2020,61748083.66,13152944.22
01-02-2020,47782090.7,15907075.79
01-03-2020,28600968.86,12576131.22
01-04-2020,68282971.9,15705586.47
01-05-2020,136870284.6,15650931.39
01-06-2020,50181826.92,15404396.62
01-07-2020,48177558.29,13051403.08
01-08-2020,114010548.1,17646229.3
01-09-2020,210649283.9,14890476.72
01-10-2020,224003807.4,15730239.71
01-11-2020,108323770.5,15541380.57
01-12-2020,153599795.4,16893865.39
1/13/2020,75103205.5,15625350.67
1/14/2020,39375157.85,14633330.08
1/15/2020,68769719.3,15748081.37
1/16/2020,322001233.9,16792710.07
1/17/2020,162415225.7,17478168.64
1/18/2020,113463580,17783148.02
1/19/2020,172392198.5,14834325.08
1/20/2020,73102474.8,16961771.12
1/21/2020,171406582.8,16034934.29
1/22/2020,78615695.32,16708344.24
1/23/2020,80118406.45,17310387.59
1/24/2020,62159413.04,17169132.32
1/25/2020,140040083.6,16478219.05
1/26/2020,103625698.7,17146239.27
1/27/2020,49103693.89,15373871.85
1/28/2020,90541442.51,14226813.87
1/29/2020,157722446.3,16242549.01
1/30/2020,187574422.5,18887556.28
1/31/2020,132156743.7,18922276.39
02-01-2020,175049334.3,17040641.86
02-02-2020,106765634.9,17858163.32
02-03-2020,36660829.43,16944231.59
02-04-2020,66403963.97,17467129.75
02-05-2020,108746958.8,15415016.36
02-06-2020,90649388.57,19130672.82
02-07-2020,163509451,17105098.6
02-08-2020,152115909,17296713.61
02-09-2020,87939405.49,17511947.95
02-10-2020,75572303.93,19747647.26
02-11-2020,107419112.7,15671545.12
02-12-2020,155424327.7,19051941.21
2/13/2020,190105216.4,18763378.49
2/14/2020,161983394,18474198.44
2/15/2020,198094127.1,17892676.33
2/16/2020,122708338.3,18294966.94
2/17/2020,113915188.3,17801511.08
2/18/2020,85454123.71,19823862.2
2/19/2020,119040244.2,19007001.53
2/20/2020,138390971.2,18406770.34
2/21/2020,186474102,15368284.87
2/22/2020,128769390.8,18886942.69
2/23/2020,79370095.03,18051502.97
2/24/2020,34324865.79,17684305.82
2/25/2020,64282324.01,17377835.22
2/26/2020,116289798.6,17822599.43
2/27/2020,114160526.8,15629013.68
2/28/2020,206929921,16401715.33
2/29/2020,147977055,17412081.06
03-01-2020,123840827.8,15277906.35
03-02-2020,42866205.1,19058740.7
03-03-2020,70749037.38,16697791.75
03-04-2020,111268001.4,17037037.23
03-05-2020,85149525.73,18948989.97
03-06-2020,70042032.86,18562608.98
03-07-2020,122314466.7,18084440.76
03-08-2020,83522225.99,18200369.58
03-09-2020,59230883.03,17385259.26
03-10-2020,149933311.5,15003719.04
03-11-2020,223121982.1,13309094.53
03-12-2020,155835851.3,11906436.35
3/13/2020,130840913.4,13544827.88
3/14/2020,574694714.8,8634486.982
3/15/2020,684475988.7,8986521.226
3/16/2020,158994389.6,8103100.664
3/17/2020,201009885.7,7889846.941
3/18/2020,379747427.5,8477516.575
3/19/2020,222784693,6941254.719
3/20/2020,246280973.4,7981376.242
3/21/2020,343510892,9446456.658
3/22/2020,382708757.2,9873966.128
3/23/2020,161732857.5,9996191.207
3/24/2020,155141963.1,8912695.388
3/25/2020,284307011,11290318.11
3/26/2020,284016940.7,8111093.565
3/27/2020,226038996.8,13691118.21
3/28/2020,97401178.96,13411241.26
3/29/2020,148443297.9,10989618.93
3/30/2020,142726744.9,11822813.29
3/31/2020,103365161.6,11637863.38
04-01-2020,186301830.9,13165642.83
04-02-2020,89947515.05,12386579.19
04-03-2020,168238042.7,13018917.41
04-04-2020,279129046.5,11436511.55
04-05-2020,165881487,13560678
04-06-2020,95099723,14957634.88
04-07-2020,61737463.09,11485342.68
04-08-2020,215734110.4,15735459.96
04-09-2020,180411336,13302461.42
04-10-2020,143615580.9,14241012.63
04-11-2020,118207885.7,14368680.59
04-12-2020,170978168.4,13917060.69
4/13/2020,59502005.48,13349664.71
4/14/2020,112654904.1,14683700.73
4/15/2020,170118314.5,14587959.14
4/16/2020,107004164.2,14558871.74
4/17/2020,112529486.1,13495677.83
4/18/2020,256066115.1,11584618.69
4/19/2020,114895300.8,14261973.78
4/20/2020,80410551.44,13731416.21
4/21/2020,64645648.47,14513595.73
4/22/2020,151878158.1,13280755.5
4/23/2020,90394537.9,11597010.06
4/24/2020,102205556,13203833.92
4/25/2020,202186228.2,14000287.8
4/26/2020,130187406,13029925.92
4/27/2020,50386100.44,13360910.33
4/28/2020,82965485.7,13997087.9
4/29/2020,118631651.9,15084394.04
4/30/2020,102426644,15737371.44
05-01-2020,471328360.4,16397343.77
05-02-2020,479861000,17578400.01
05-03-2020,209464777.2,17019209.54
05-04-2020,111964108.7,19630255.34
05-05-2020,175862717.8,17898623.63
05-06-2020,186639007.4,18282730.76
05-07-2020,182897440.3,20611754.96
05-08-2020,286155701.8,18246780.7
05-09-2020,500733651.2,18271845.62
05-10-2020,336643471.8,17375844
05-11-2020,206048387.2,19252835.58
05-12-2020,536864808.3,17168436.34
5/13/2020,524377414,8950520.334
5/14/2020,217646788.1,7822621.054
5/15/2020,235919563.6,8245134.851
5/16/2020,332519067.9,8969982.477
5/17/2020,303595865.3,8429266.327
5/18/2020,116707143.6,7112392.242
5/19/2020,176082868.2,9800851.106
5/20/2020,230169746.6,8879553.758
5/21/2020,228306109.2,8810740.963
5/22/2020,231513104,9450405.201
5/23/2020,302921371.1,7770388.924
5/24/2020,137706362.8,7843058.63
5/25/2020,69573042.35,7286826.339
5/26/2020,151515271.1,7689659.793
5/27/2020,151521072.3,7687822.768
5/28/2020,120113139,9241012.007
5/29/2020,148428061,8457127.388
5/30/2020,193513827.7,8526743.19
5/31/2020,144086661.4,9913195.966
06-01-2020,132752538.8,9542417.459
06-02-2020,99233158.44,8910754.391
06-03-2020,280975718,8941264.807
06-04-2020,429398121.5,9081230.369
06-05-2020,128440438.9,9764314.2
06-06-2020,183077760.7,11573082.69
06-07-2020,139993515.4,12477168.4
06-08-2020,74040583.55,9821022.765
06-09-2020,129391452.9,10379765.62
06-10-2020,111353754.6,10182263.04
06-11-2020,153220784.2,10401186.39
06-12-2020,158586968.1,11473619.15
6/13/2020,321867038.6,9866334.581
6/14/2020,132333533.7,9622452.784
6/15/2020,51803750.58,10380781.54
6/16/2020,63632383.61,8280410.6
6/17/2020,244968165,9617963.21
6/18/2020,138860025.7,8709273.108
6/19/2020,124106956.1,7714420.955
6/20/2020,74041735.81,8736099.478
6/21/2020,109732841.9,8238014.002
6/22/2020,57461731.85,9006615.206
6/23/2020,36882860.07,8923565.201
6/24/2020,134494787.1,9964641.895
6/25/2020,102289235.3,8594577.459
6/26/2020,178365905.8,8504016.548
6/27/2020,166531113.6,9950436.658
6/28/2020,141780368.3,8059992.059
6/29/2020,92221683.83,8666896.613
6/30/2020,59501520.56,8562734.803
